Time,Visitor ID,URL,Referer,Keyword,Rank,City,Country
2025-04-11 16:07:50 +0000,3,https://www.academia.edu/128752903/Addendum_to_The_Timeless_Field?source=swp_share,,"","",Mexico City,Mexico
2025-04-11 16:10:12 +0000,174,https://www.academia.edu/128752903/Addendum_to_The_Timeless_Field,https://www.academia.edu/RegisterToDownload/RelatedWorks,"","",Mexico City,Mexico
2025-04-11 16:51:21 +0000,175,https://www.academia.edu/128752903/Addendum_to_The_Timeless_Field?source=swp_share&fbclid=IwZXh0bgNhZW0CMTEAAR43-sPn-2YqpBpyYdg8pTRLowtLNdU1B-laUbgBT0Q9V0_h6_cr9bmdm4qdWQ_aem_1JxJrIhDBjWNrcMxFzWKxg,http://m.facebook.com/,"","",Chicago,the United States
2025-04-11 17:18:37 +0000,176,https://www.academia.edu/128752903/Addendum_to_The_Timeless_Field?source=swp_share&fbclid=IwY2xjawJmLjtleHRuA2FlbQIxMQABHsfCMrZnUfl0Q7L1tC-sTW8hJIarZSy3oVCsW_hhF_2hyDPnBe5hssbSWDXU_aem_56b2ERRVbx5XuOoKV_0mYw,https://lm.facebook.com/,"","",North Hills,the United States
2025-04-11 18:50:31 +0000,177,https://www.academia.edu/128752903/Addendum_to_The_Timeless_Field?fbclid=IwZXh0bgNhZW0CMTEAAR4rK0XW9LG1XLG1-dzKw8agckeyOzazGn6mcfOKksS7Zhdb47pxfBtgrPYXEQ_aem_tyLA7LGV2cyBPbrvLHGgLQ,https://www.facebook.com/,"","",Clonee,Ireland
2025-04-11 18:50:39 +0000,33,https://www.academia.edu/128752903/Addendum_to_The_Timeless_Field?fbclid=IwZXh0bgNhZW0CMTEAAR5r5n6dTAW7Nj4PZn4zy6f7UWmn8y6DYY09YY98BbmIr3Ov2mHsDoevTqs3CA_aem_0a8k8nN0n2XMQj2lGSpgTQ,http://m.facebook.com/,"","",Mexico City,Mexico
2025-04-11 19:26:21 +0000,178,https://www.academia.edu/128468852/The_Timeless_Field,,"","",,the Republic of Korea
2025-04-11 20:03:24 +0000,179,https://www.academia.edu/128752903/Addendum_to_The_Timeless_Field?source=swp_share,https://www.linkedin.com/,"","",Schwelm,Germany
2025-04-11 20:06:32 +0000,180,https://www.academia.edu/128752903/Addendum_to_The_Timeless_Field,https://www.linkedin.com/,"","",Schwelm,Germany
2025-04-11 22:55:29 +0000,9,https://berklee.academia.edu/PabloCohen,https://www.academia.edu/,"","",Los Angeles,the United States
2025-04-11 22:56:53 +0000,9,https://berklee.academia.edu/PabloCohen/Network?tab=followers,https://berklee.academia.edu/PabloCohen,"","",Los Angeles,the United States
2025-04-11 22:57:04 +0000,9,https://www.academia.edu/128752903/Addendum_to_The_Timeless_Field,https://berklee.academia.edu/,"","",Los Angeles,the United States
2025-04-11 23:35:43 +0000,140,https://www.academia.edu/s/7161a7fb91,,"","",Seattle,the United States
2025-04-12 01:26:04 +0000,176,https://www.academia.edu/128752903/Addendum_to_The_Timeless_Field?fbclid=IwY2xjawJmoHpleHRuA2FlbQIxMQABHg-twf2nlIqzbsrmF0pDYsV2GuhOtMFFmok85HnS4WoKuI9yBCZV9L_XFLGz_aem_gpHu_F1ToLNDawIzeSm0YA,https://lm.facebook.com/,"","",North Hollywood,the United States
2025-04-12 10:19:10 +0000,181,https://www.academia.edu/128752903/Addendum_to_The_Timeless_Field?fbclid=IwZXh0bgNhZW0CMTEAAR5WapYICvwYq2GaxANIpp2os19pfB3QVbus7Wff8pptN1Av08sfznE1M91vwg_aem_a1SwXvbVL2EmOT39nSeE8g,http://m.facebook.com/,"","",CuauhtÃ©moc,Mexico
2025-04-12 14:21:08 +0000,72,https://www.academia.edu/128468852/The_Timeless_Field,,"","",Stillwater,the United States
2025-04-12 15:29:13 +0000,182,https://www.academia.edu/128468852/The_Timeless_Field?fbclid=IwY2xjawJnZhZleHRuA2FlbQIxMAABHtd7VN2r09jLC1TKwy8WOPaXhHP8WjY9MSUcwGNsF8fZH9d1yHUDbbzycSDf_aem_UDgvhvmOH76ItURiB7CRjA,https://l.facebook.com/,"","",Munich,Germany
2025-04-12 15:30:33 +0000,182,https://www.academia.edu/128468852/The_Timeless_Field?fbclid=IwY2xjawJnZhZleHRuA2FlbQIxMAABHtd7VN2r09jLC1TKwy8WOPaXhHP8WjY9MSUcwGNsF8fZH9d1yHUDbbzycSDf_aem_UDgvhvmOH76ItURiB7CRjA,https://l.facebook.com/,"","",Munich,Germany
2025-04-12 16:30:10 +0000,139,https://www.academia.edu/s/7161a7fb91,https://www.academia.edu/Notifications?from_navbar=true&trigger=acct-mnu-btn,"","",Perth,Australia
2025-04-12 16:30:11 +0000,139,https://www.academia.edu/s/7161a7fb91,https://www.academia.edu/Notifications?from_navbar=true&trigger=acct-mnu-btn,"","",Perth,Australia
2025-04-13 02:10:05 +0000,183,https://www.academia.edu/128468852/The_Timeless_Field?fbclid=IwZXh0bgNhZW0CMTEAAR75Om_ozujOEYoTHbv7lM0A9UbxvMAIY-OnqJIfARskp8UMlTecDbfalK2TPQ_aem_Lf8XoAyYn5okL2PY6_f7lw,http://m.facebook.com/,"","",Tallahassee,the United States
2025-04-13 02:13:57 +0000,184,https://www.academia.edu/128468852/The_Timeless_Field,https://www.google.com/,,,Boynton Beach,the United States
2025-04-13 03:02:04 +0000,140,https://www.academia.edu/s/7161a7fb91,,"","",Seattle,the United States
2025-04-13 03:11:59 +0000,160,https://www.academia.edu/128468852/The_Timeless_Field,,"","",Portland,the United States
2025-04-13 06:02:07 +0000,185,https://berklee.academia.edu/PabloCohen?fbclid=IwZXh0bgNhZW0CMTEAAR7uKZB4urJ7HBwcdWfDtdRXQtf5XWVs9dmfjhys6NR_EMPw9-QVLPlRb7mVXA_aem_yex0zGxBWPemn093bfq8bw,https://www.facebook.com/,"","",LuleÃ¥,Sweden
2025-04-13 07:50:21 +0000,186,https://www.academia.edu/128468852/The_Timeless_Field?fbclid=IwZXh0bgNhZW0CMTEAAR4S37hL07emsMKsWmIsdHPtKgoc-WkW3gFpM7d98CsMA1ZRe12S2quBsLMVpw_aem_PhHVuN0cwJlMKIyADb8RFQ,http://m.facebook.com/,"","",Copenhagen,Denmark
2025-04-13 07:52:11 +0000,186,https://www.academia.edu/128468852/The_Timeless_Field?fbclid=IwZXh0bgNhZW0CMTEAAR4S37hL07emsMKsWmIsdHPtKgoc-WkW3gFpM7d98CsMA1ZRe12S2quBsLMVpw_aem_PhHVuN0cwJlMKIyADb8RFQ,http://m.facebook.com/,"","",Copenhagen,Denmark
2025-04-13 20:33:54 +0000,187,https://www.academia.edu/128492078/Empirical_Validation_of_the_Timeless_Field_%CE%A6_via_Fractal_Resonance_Benchmarking?fbclid=IwZXh0bgNhZW0CMTEAAR5ZPnj54Ku6fTvZp6f-SFh9Sk6wKOWFy93U5UOMGzCFEa_I0s9T9_ObCzD9Fw_aem_5qJMQ_Sd_9elx5DcisEezQ,https://www.facebook.com/,"","",Prineville,the United States
2025-04-13 20:34:28 +0000,188,https://www.academia.edu/128468852/The_Timeless_Field?fbclid=IwZXh0bgNhZW0CMTEAAR4r1QgIRbHhXKEQyTpBX7OfbvfrVBNPLHCFOb861MyEvTl_GA9eNxg8Hc1PXw_aem_FW-JLAdaulghX2NVNH8Q2w,https://www.facebook.com/,"","",Forest City,the United States
2025-04-13 20:36:26 +0000,189,https://www.academia.edu/128752903/Addendum_to_The_Timeless_Field?fbclid=IwZXh0bgNhZW0CMTEAAR7PHpInJAwn-ym4b6Sr4ggyIsxcZqMPjnuReTia01a1y0ic6y9wknx16p-9qQ_aem_42upBID3sVzXleUtFtnxZw,https://www.facebook.com/,"","",Forest City,the United States
2025-04-13 20:39:47 +0000,190,https://www.academia.edu/128492078/Empirical_Validation_of_the_Timeless_Field_%CE%A6_via_Fractal_Resonance_Benchmarking?fbclid=IwZXh0bgNhZW0CMTEAAR4h-FjmCC5LXk7_F5p8H1Ek1sxBsBBYxBrEO5DEQmCoYTUlOGIxg2C32B-imA_aem_s7tw0rn8GBMi255iP3IJBA,https://www.facebook.com/,"","",Prineville,the United States
2025-04-13 20:58:59 +0000,191,https://www.academia.edu/128752903/Addendum_to_The_Timeless_Field?source=swp_share&fbclid=IwZXh0bgNhZW0CMTEAAR7V5EQt0N_jzJd9wzuVzHKm3c0iCHy5gEscW0CVS_6GeYoXqo8sSSkhUNfMCA_aem_gEYgKOvWjcRGieNZYJN5WQ,http://m.facebook.com/,"","",,the United States
2025-04-13 22:11:07 +0000,135,https://www.academia.edu/s/7161a7fb91?source=ai_email,,"","",,the Russian Federation
2025-04-14 00:33:10 +0000,192,https://www.academia.edu/128752903/Addendum_to_The_Timeless_Field?fbclid=IwY2xjawJpNxJleHRuA2FlbQIxMQABHrgUiyK_ScsOkpXd32QMTcsT4GKTzIib2XOIL_aHM8Xgx-bIROM8KfIjEMA7_aem_ArY3ECyONzATOGSUhfikow,https://lm.facebook.com/,"","",Le Mans,France
2025-04-14 01:48:47 +0000,193,https://www.academia.edu/128752903/Addendum_to_The_Timeless_Field?fbclid=IwY2xjawJpSMxleHRuA2FlbQIxMAABHrYJ1EYxqGi0k3vmMwGZrzfCXpgbuzu-XH_JOjqd9JLdYgHZXpXlhB5CaJ7i_aem_oKXzG3MDoXkwjtg8NvNq4g,https://l.facebook.com/,"","",Peoria,the United States
2025-04-14 09:01:20 +0000,102,https://www.academia.edu/s/7161a7fb91,,"","",PloieÅŸti,Romania
2025-04-14 13:05:29 +0000,194,https://www.academia.edu/128752903/Addendum_to_The_Timeless_Field,https://www.academia.edu/recommendations?trigger=email,"","",Frankfurt am Main,Germany
2025-04-14 14:39:47 +0000,195,https://berklee.academia.edu/PabloCohen,https://www.google.com/,,,Littleton,the United States
2025-04-14 17:49:35 +0000,196,https://www.academia.edu/128752903/Addendum_to_The_Timeless_Field?fbclid=IwY2xjawJqKf5leHRuA2FlbQIxMAABHhVD4qDIai5r-2arexERerlBYKggr9JkBcVUXybf9JxEFu8t_Tpf6wt9vX2H_aem_xzBtK_4sofONB3RYu80kCQ,https://l.facebook.com/,"","",Ossining,the United States
2025-04-14 17:50:35 +0000,197,https://www.academia.edu/128752903/Addendum_to_The_Timeless_Field,https://www.academia.edu/128752903/Addendum_to_The_Timeless_Field?fbclid=IwY2xjawJqKf5leHRuA2FlbQIxMAABHhVD4qDIai5r-2arexERerlBYKggr9JkBcVUXybf9JxEFu8t_Tpf6wt9vX2H_aem_xzBtK_4sofONB3RYu80kCQ,"","",Ossining,the United States
2025-04-14 20:54:39 +0000,198,https://www.academia.edu/128752903/Addendum_to_The_Timeless_Field?fbclid=IwZXh0bgNhZW0CMTEAAR5h9InTOGI05olXkm6D9PhIDs1yPd_VcqjxfsF1lRxhqXdjFCbPcZxo3gZ4iw_aem_oAmQBE8nW5W_YYjSoklcsw,http://m.facebook.com/,"","",Evanston,the United States
2025-04-14 20:55:34 +0000,199,https://www.academia.edu/128752903/Addendum_to_The_Timeless_Field?fbclid=IwZXh0bgNhZW0CMTEAAR6_hBry9W35Y3KH5wucDCNnyCi1Rfv10fZ31JsqdD3EPymxWYmA9AfCDo5MLA_aem_sYMa26cErjA8lZi3zoVUmw,https://www.facebook.com/,"","",Forest City,the United States
2025-04-15 04:16:20 +0000,174,https://www.academia.edu/128752903/Addendum_to_The_Timeless_Field?email_work_card=thumbnail,,"","",Mexico City,Mexico
2025-04-15 05:47:17 +0000,102,https://www.academia.edu/s/7161a7fb91,,"","",PloieÅŸti,Romania
2025-04-15 06:22:04 +0000,98,https://www.academia.edu/s/7161a7fb91,https://www.google.com/,,,Tel Aviv,Israel
2025-04-15 09:19:40 +0000,98,https://www.academia.edu/s/7161a7fb91,https://www.google.com/,,,Tel Aviv,Israel
2025-04-15 11:54:50 +0000,200,https://www.academia.edu/s/7161a7fb91?source=ai_email,,"","",SÃ¸nderborg,Denmark
2025-04-15 12:13:30 +0000,112,https://www.academia.edu/s/7161a7fb91,https://deref-mail.com/,"","",Wallsend,the United Kingdom
2025-04-15 13:17:34 +0000,158,https://www.academia.edu/s/7161a7fb91,,"","",Queens,the United States
2025-04-15 13:20:48 +0000,158,https://www.academia.edu/128752903/Addendum_to_The_Timeless_Field?source=swp_share,https://www.academia.edu/s/7161a7fb91,"","",Queens,the United States
2025-04-15 14:59:46 +0000,92,https://www.academia.edu/s/7161a7fb91,https://www.academia.edu/Notifications?from_navbar=true&trigger=acct-mnu-btn,"","",Glasgow,the United Kingdom
2025-04-15 14:59:52 +0000,92,https://www.academia.edu/s/7161a7fb91,,"","",Glasgow,the United Kingdom
2025-04-15 15:49:35 +0000,158,https://www.academia.edu/s/7161a7fb91,https://www.academia.edu/s/7161a7fb91,"","",Queens,the United States
2025-04-15 16:28:53 +0000,201,https://www.academia.edu/128365585/THE_ARCHITECTS_OF_CONTROL_A_FACTUAL_ANALYSIS_OF_POWER_TECHNOLOGY_AND_CONSEQUENCE?fbclid=IwZXh0bgNhZW0CMTEAAR7lYmLuji29knqofEdol8rWuNpbE_tICjwvn7aLyzzS7JdBMtba7tvR2BnYuA_aem_ciS5K22vWHHodGx8BDC3dw,https://www.facebook.com/,"","",Forest City,the United States
2025-04-15 17:57:18 +0000,202,https://www.academia.edu/128468852/The_Timeless_Field?fbclid=IwY2xjawJrfUdleHRuA2FlbQIxMQABHqJHPvfUJ9M-Q0913dg7ClW_oCLJXwlKboDyxo4IimaPEN1q3f6l6M7tWFLR_aem_XPu0E3b_Oc9nviSakfi_KA,https://lm.facebook.com/,"","",Nugegoda,Sri Lanka
2025-04-15 18:32:13 +0000,9,https://berklee.academia.edu/PabloCohen,https://www.academia.edu/,"","",Los Angeles,the United States
2025-04-15 18:32:24 +0000,9,https://www.academia.edu/s/7161a7fb91?source=work,https://berklee.academia.edu/,"","",Los Angeles,the United States
2025-04-15 18:46:56 +0000,158,https://www.academia.edu/s/7161a7fb91,https://www.academia.edu/s/7161a7fb91,"","",Queens,the United States
2025-04-15 19:06:31 +0000,158,https://www.academia.edu/s/7161a7fb91,https://www.academia.edu/s/7161a7fb91,"","",Queens,the United States
2025-04-15 19:11:31 +0000,9,https://www.academia.edu/s/7161a7fb91?source=work,https://berklee.academia.edu/,"","",Los Angeles,the United States
2025-04-15 19:13:26 +0000,9,https://berklee.academia.edu/PabloCohen,,"","",Los Angeles,the United States
2025-04-15 19:25:33 +0000,9,https://www.academia.edu/s/7161a7fb91?source=work,https://berklee.academia.edu/,"","",Los Angeles,the United States
2025-04-15 19:26:18 +0000,9,https://www.academia.edu/s/7161a7fb91,https://www.academia.edu/Notifications?from_navbar=true&trigger=acct-mnu-btn,"","",Los Angeles,the United States
2025-04-15 19:37:01 +0000,9,https://www.academia.edu/s/7161a7fb91,https://www.academia.edu/Notifications?from_navbar=true&trigger=acct-mnu-btn,"","",Los Angeles,the United States
2025-04-15 19:45:57 +0000,9,https://www.academia.edu/s/7161a7fb91,https://www.academia.edu/Notifications?from_navbar=true&trigger=acct-mnu-btn,"","",Los Angeles,the United States
2025-04-15 20:07:32 +0000,9,https://www.academia.edu/s/7161a7fb91,https://www.academia.edu/Notifications?from_navbar=true&trigger=acct-mnu-btn,"","",Los Angeles,the United States
2025-04-15 20:08:28 +0000,9,https://berklee.academia.edu/PabloCohen,,"","",Los Angeles,the United States
2025-04-15 20:31:05 +0000,9,https://www.academia.edu/s/7161a7fb91,https://www.academia.edu/Notifications?from_navbar=true&trigger=acct-mnu-btn,"","",Los Angeles,the United States
2025-04-15 20:52:17 +0000,9,https://www.academia.edu/s/7161a7fb91,https://www.academia.edu/Notifications?from_navbar=true&trigger=acct-mnu-btn,"","",Los Angeles,the United States
2025-04-15 20:58:14 +0000,9,https://www.academia.edu/s/7161a7fb91,https://www.academia.edu/Notifications?from_navbar=true&trigger=acct-mnu-btn,"","",Los Angeles,the United States
2025-04-15 21:06:45 +0000,158,https://pablocohen.academia.edu/,https://www.google.com/,,,Queens,the United States
2025-04-15 21:06:46 +0000,158,https://pablocohen.academia.edu/,,"","",Queens,the United States
2025-04-15 21:14:13 +0000,9,https://www.academia.edu/s/7161a7fb91,https://www.academia.edu/Notifications?from_navbar=true&trigger=acct-mnu-btn,"","",Los Angeles,the United States
2025-04-15 21:19:55 +0000,9,https://www.academia.edu/s/7161a7fb91,https://www.academia.edu/Notifications?from_navbar=true&trigger=acct-mnu-btn,"","",Los Angeles,the United States
2025-04-15 22:14:14 +0000,9,https://berklee.academia.edu/PabloCohen,https://www.academia.edu/,"","",Los Angeles,the United States
2025-04-15 22:14:21 +0000,9,https://www.academia.edu/s/7161a7fb91?source=work,https://berklee.academia.edu/,"","",Los Angeles,the United States
2025-04-16 07:39:49 +0000,203,https://www.academia.edu/128468852/The_Timeless_Field,,"","",Johannesburg,South Africa
2025-04-16 10:53:40 +0000,139,https://www.academia.edu/s/7161a7fb91,https://www.academia.edu/Notifications?from_navbar=true&trigger=acct-mnu-btn,"","",Perth,Australia
2025-04-16 11:34:09 +0000,204,https://www.academia.edu/s/7161a7fb91,,"","",St Petersburg,the Russian Federation
2025-04-16 13:50:05 +0000,158,https://www.academia.edu/s/7161a7fb91,,"","",Queens,the United States
2025-04-16 13:56:05 +0000,205,https://www.academia.edu/s/7161a7fb91,,"","",,Belgium
2025-04-16 18:53:31 +0000,206,https://www.academia.edu/128468852/The_Timeless_Field?fbclid=IwZXh0bgNhZW0CMTEAAR6AOIGMiRJSpBmvPxgnYp9xbLGDMP6zG3yAoM3Qt0a9xT-4QQ_fFMS4r-AcUg_aem_HWCivNWVvlJyftDlQlfDoA,http://m.facebook.com/,"","",WÃ¼rzburg,Germany
2025-04-16 19:57:19 +0000,9,https://www.academia.edu/s/7161a7fb91,https://www.academia.edu/Notifications?from_navbar=true&trigger=acct-mnu-btn,"","",Los Angeles,the United States
2025-04-16 20:07:40 +0000,9,https://berklee.academia.edu/PabloCohen,,"","",Los Angeles,the United States
2025-04-16 20:53:44 +0000,207,https://www.academia.edu/128468852/The_Timeless_Field,,"","",Cumming,the United States
2025-04-16 20:54:02 +0000,207,https://www.academia.edu/128468852/The_Timeless_Field,,"","",Cumming,the United States
2025-04-16 20:54:17 +0000,207,https://www.academia.edu/128468852/The_Timeless_Field,,"","",Cumming,the United States
2025-04-16 20:57:11 +0000,9,https://berklee.academia.edu/PabloCohen,https://www.academia.edu/,"","",Los Angeles,the United States
2025-04-17 05:16:23 +0000,208,https://www.academia.edu/128468852/The_Timeless_Field,https://t.co/,"","",Inglewood,the United States
2025-04-17 05:16:54 +0000,208,https://berklee.academia.edu/PabloCohen,https://www.academia.edu/,"","",Inglewood,the United States
2025-04-17 05:17:02 +0000,208,https://www.academia.edu/s/7161a7fb91?source=work,https://berklee.academia.edu/,"","",Inglewood,the United States
2025-04-17 05:17:20 +0000,209,https://www.academia.edu/s/7161a7fb91?source=work,,"","",Los Angeles,the United States
2025-04-17 14:56:51 +0000,210,https://www.academia.edu/128468852/The_Timeless_Field?email_work_card=view-paper,,"","",Cumming,the United States
2025-04-17 18:39:55 +0000,209,https://www.academia.edu/s/7161a7fb91,https://www.academia.edu/Notifications?from_navbar=true&trigger=acct-mnu-btn,"","",Los Angeles,the United States
2025-04-17 18:43:26 +0000,209,https://berklee.academia.edu/PabloCohen,https://www.academia.edu/,"","",Los Angeles,the United States
2025-04-17 21:19:27 +0000,9,https://berklee.academia.edu/PabloCohen,,"","",Los Angeles,the United States
2025-04-17 21:19:44 +0000,9,https://www.academia.edu/s/7161a7fb91?source=work,,"","",Los Angeles,the United States
2025-04-18 16:42:05 +0000,174,https://berklee.academia.edu/PabloCohen,,"","",Mexico City,Mexico
2025-04-18 18:56:53 +0000,9,https://www.academia.edu/128468852/The_Timeless_Field,https://www.academia.edu/ReadingHistory,"","",Los Angeles,the United States
2025-04-18 18:56:56 +0000,9,https://berklee.academia.edu/PabloCohen,https://www.academia.edu/,"","",Los Angeles,the United States
2025-04-18 18:57:07 +0000,9,https://www.academia.edu/s/7161a7fb91?source=work,https://berklee.academia.edu/,"","",Los Angeles,the United States
2025-04-19 00:34:36 +0000,211,https://pablocohen.academia.edu/,,"","",Fort Lauderdale,the United States
2025-04-19 00:47:30 +0000,211,https://pablocohen.academia.edu/research,,"","",Fort Lauderdale,the United States
2025-04-19 19:48:07 +0000,209,https://berklee.academia.edu/PabloCohen,https://www.academia.edu/,"","",Los Angeles,the United States
2025-04-19 19:48:18 +0000,209,https://www.academia.edu/s/7161a7fb91?source=work,https://berklee.academia.edu/,"","",Los Angeles,the United States
2025-04-19 20:11:53 +0000,9,https://berklee.academia.edu/PabloCohen,,"","",Los Angeles,the United States
2025-04-19 22:06:16 +0000,212,https://www.academia.edu/128468852/The_Timeless_Field?fbclid=IwY2xjawJw_aZleHRuA2FlbQIxMQABHoRERCep-sNvBS6SLQMfLn05wOGd-nRNbn8zD3wKjxGCnx1_6jZZH-DxBWOp_aem_suKVtH7xmeaCxO1AQ72XjA,https://lm.facebook.com/,"","",Manchester,the United Kingdom
2025-04-20 00:05:15 +0000,213,https://www.academia.edu/128752903/Addendum_to_The_Timeless_Field?email_work_card=thumbnail,,"","",Queens,the United States
2025-04-20 00:05:20 +0000,214,https://www.academia.edu/128752903/Addendum_to_The_Timeless_Field?email_work_card=thumbnail,,"","",Allentown,the United States
2025-04-20 09:12:51 +0000,215,https://www.academia.edu/128468852/The_Timeless_Field,,"","",Oxford,the United Kingdom
2025-04-20 15:22:39 +0000,215,https://www.academia.edu/128468852/The_Timeless_Field,,"","",Oxford,the United Kingdom
2025-04-20 21:33:06 +0000,216,https://www.academia.edu/128468852/The_Timeless_Field,,"","",Melbourne,Australia
2025-04-20 21:33:58 +0000,217,https://www.academia.edu/128468852/The_Timeless_Field,https://www.academia.edu/RegisterToDownload/nonAcademicFlow/RedirectToSWP,"","",Melbourne,Australia
2025-04-21 22:31:28 +0000,9,https://berklee.academia.edu/PabloCohen,https://www.academia.edu/,"","",Los Angeles,the United States
2025-04-21 22:32:00 +0000,9,https://berklee.academia.edu/PabloCohen,https://berklee.academia.edu/PabloCohen,"","",Los Angeles,the United States
2025-04-21 22:32:07 +0000,9,https://www.academia.edu/s/7161a7fb91?source=work,https://berklee.academia.edu/,"","",Los Angeles,the United States
2025-04-22 14:41:24 +0000,218,https://www.academia.edu/128468852/The_Timeless_Field?fbclid=IwZXh0bgNhZW0CMTEAAR7mS-1DLxjR1w5v7s6JfMYU9oE0l-0XBI1fESkp5RwFHvPCRiz1h0PKy9WaVg_aem_rhf4iYqg1aaDr6K8yVZwFA,http://m.facebook.com/,"","",New York,the United States
2025-04-22 19:47:44 +0000,9,https://www.academia.edu/s/7161a7fb91,https://www.academia.edu/Notifications?from_navbar=true&trigger=acct-mnu-btn,"","",Los Angeles,the United States
2025-04-23 04:24:53 +0000,219,https://www.academia.edu/128365585/THE_ARCHITECTS_OF_CONTROL_A_FACTUAL_ANALYSIS_OF_POWER_TECHNOLOGY_AND_CONSEQUENCE,https://www.academia.edu/Documents/in/History_of_Narcotics_and_Drugs,"","",Edwardsville,the United States
2025-04-23 07:47:57 +0000,175,https://www.academia.edu/128468852/The_Timeless_Field?fbclid=IwZXh0bgNhZW0CMTEAAR5_k-78IsiEMQp7wkEiGQLJk5So8BTfAAENNjVvWyY85xlqAO10kzyMnw_h1g_aem_JzBlCI2ZkCDrAYZM21wDUA,http://m.facebook.com/,"","",Chicago,the United States
2025-04-23 11:37:51 +0000,220,https://www.academia.edu/128365585/THE_ARCHITECTS_OF_CONTROL_A_FACTUAL_ANALYSIS_OF_POWER_TECHNOLOGY_AND_CONSEQUENCE,https://www.academia.edu/Documents/in/Narcocultura?swp=tc-ri-38502471,"","",Camden,the United Kingdom
2025-04-23 14:48:53 +0000,93,https://www.academia.edu/s/7161a7fb91,,"","",Rocky Hill,the United States
2025-04-23 15:35:54 +0000,96,https://www.academia.edu/s/7161a7fb91,,"","",Lokeren,Belgium
2025-04-23 16:00:34 +0000,221,https://www.academia.edu/s/7161a7fb91,,"","",Mangalia,Romania
2025-04-23 18:53:15 +0000,209,https://www.academia.edu/s/7161a7fb91,https://www.academia.edu/Notifications?from_navbar=true&trigger=acct-mnu-btn,"","",Los Angeles,the United States
2025-04-24 02:38:45 +0000,128,https://www.academia.edu/128365585/THE_ARCHITECTS_OF_CONTROL_A_FACTUAL_ANALYSIS_OF_POWER_TECHNOLOGY_AND_CONSEQUENCE?sm=b&rhid=32970322130,https://technoscienceacademy.academia.edu/,"","",Legaspi Port,the Philippines
2025-04-24 09:42:46 +0000,222,https://www.academia.edu/128468852/The_Timeless_Field?fbclid=IwY2xjawJ25uJleHRuA2FlbQIxMQABHm2utLJ8BNTQMQA_f-ZEvpSwMkMw_Rj9mxYlWm7WmmprAs6wy07akW2uwdjj_aem_E5gX9JCoUBEPw7rz6gJnCQ,https://lm.facebook.com/,"","",Cape Town,South Africa
2025-04-24 09:44:25 +0000,222,https://www.academia.edu/128468852/The_Timeless_Field?fbclid=IwY2xjawJ25uJleHRuA2FlbQIxMQABHm2utLJ8BNTQMQA_f-ZEvpSwMkMw_Rj9mxYlWm7WmmprAs6wy07akW2uwdjj_aem_E5gX9JCoUBEPw7rz6gJnCQ,https://lm.facebook.com/,"","",Cape Town,South Africa
2025-04-24 10:44:54 +0000,222,https://www.academia.edu/128468852/The_Timeless_Field?fbclid=IwY2xjawJ25uJleHRuA2FlbQIxMQABHm2utLJ8BNTQMQA_f-ZEvpSwMkMw_Rj9mxYlWm7WmmprAs6wy07akW2uwdjj_aem_E5gX9JCoUBEPw7rz6gJnCQ,https://www.academia.edu/,"","",Cape Town,South Africa
2025-04-24 14:00:39 +0000,135,https://www.academia.edu/s/7161a7fb91,,"","",,the Russian Federation
2025-04-24 14:07:16 +0000,135,https://www.academia.edu/s/7161a7fb91,,"","",,the Russian Federation
2025-04-24 14:10:16 +0000,135,https://www.academia.edu/s/7161a7fb91,,"","",,the Russian Federation
2025-04-24 14:10:57 +0000,135,https://www.academia.edu/s/7161a7fb91,,"","",,the Russian Federation
2025-04-24 14:12:16 +0000,135,https://www.academia.edu/s/7161a7fb91,,"","",,the Russian Federation
2025-04-24 14:12:57 +0000,135,https://www.academia.edu/s/7161a7fb91,,"","",,the Russian Federation
2025-04-24 14:14:16 +0000,135,https://www.academia.edu/s/7161a7fb91,,"","",,the Russian Federation
2025-04-24 14:14:57 +0000,135,https://www.academia.edu/s/7161a7fb91,,"","",,the Russian Federation
2025-04-24 14:16:16 +0000,135,https://www.academia.edu/s/7161a7fb91,,"","",,the Russian Federation
2025-04-24 14:16:59 +0000,135,https://www.academia.edu/s/7161a7fb91,,"","",,the Russian Federation
2025-04-24 14:18:16 +0000,135,https://www.academia.edu/s/7161a7fb91,,"","",,the Russian Federation
2025-04-24 14:18:57 +0000,135,https://www.academia.edu/s/7161a7fb91,,"","",,the Russian Federation
2025-04-24 14:20:16 +0000,135,https://www.academia.edu/s/7161a7fb91,,"","",,the Russian Federation
2025-04-24 14:22:16 +0000,135,https://www.academia.edu/s/7161a7fb91,,"","",,the Russian Federation
2025-04-24 14:22:57 +0000,135,https://www.academia.edu/s/7161a7fb91,,"","",,the Russian Federation
2025-04-24 14:24:16 +0000,135,https://www.academia.edu/s/7161a7fb91,,"","",,the Russian Federation
2025-04-24 14:24:57 +0000,135,https://www.academia.edu/s/7161a7fb91,,"","",,the Russian Federation
2025-04-24 14:26:16 +0000,135,https://www.academia.edu/s/7161a7fb91,,"","",,the Russian Federation
2025-04-24 14:26:57 +0000,135,https://www.academia.edu/s/7161a7fb91,,"","",,the Russian Federation
2025-04-24 14:28:16 +0000,135,https://www.academia.edu/s/7161a7fb91,,"","",,the Russian Federation
2025-04-24 14:28:58 +0000,135,https://www.academia.edu/s/7161a7fb91,,"","",,the Russian Federation
